genes	Symbol	Entrezid	Genename	logFC.a11_CONCvsDNT.DJ	logFC.a12_CONCvsDNT.J	logFC.a13_CONCvsDNT.D	logFC.a14_CONCvsDNT.C	logCPM	F	PValue	FDR
ENSMUSG00000058656	Samd12	320679	sterile alpha motif domain containing 12	-0.0277650968895978	-0.15761650592723	-0.0759783529807248	-0.0459472149470895	1.43716088343408	0.272555825840108	0.893830656720005	0.970645035716075
ENSMUSG00000033751	Gadd45gip1	102060	growth arrest and DNA-damage-inducible, gamma interacting protein 1	-0.121909797546508	-0.0500958953256435	0.00789980508579568	0.0130551798928593	4.41659557597219	0.272426544179194	0.893874717791824	0.970645035716075
ENSMUSG00000015134	Aldh1a3	56847	aldehyde dehydrogenase family 1, subfamily A3	0.186373627095676	-0.116306575391317	0.264498004868746	0.418098708308709	-0.717121291144027	0.271796562964209	0.894258044062202	0.970979878423772
ENSMUSG00000022280	Rnf19a	30945	ring finger protein 19A	-0.0399184371963517	-0.0223509067182627	-0.0180484337900715	-0.0240900490884083	6.16495932009799	0.271527810516477	0.894481503318628	0.970979878423772
ENSMUSG00000071267	Zfp942	73233	zinc finger protein 942	0.0201668632275542	0.0551297130627023	-0.00796584432911661	-0.10248341057185	4.6149132400918	0.271338553165445	0.894551629101695	0.970979878423772
ENSMUSG00000097121	D130020L05Rik	319760	RIKEN cDNA D130020L05 gene	-0.107952365270426	-0.170245888296588	-0.11220053840495	-0.0430408786580307	1.10557813287616	0.271409244057455	0.894556503123589	0.970979878423772
ENSMUSG00000020799	Tekt1	21689	tektin 1	0.265484103106309	-0.0279931345969252	0.0839927233911201	-0.00417568154602797	0.119209331168346	0.271379001245578	0.894575631181168	0.970979878423772
ENSMUSG00000073125	Xlr3b	574437	X-linked lymphocyte-regulated 3B	-0.424637616957675	-0.118902228679915	-0.0827951351045341	-0.403569765837501	2.80157403734215	0.270609044085836	0.894593755181073	0.970979878423772
ENSMUSG00000031976	Urb2	382038	URB2 ribosome biogenesis 2 homolog (S. cerevisiae)	-0.054017783285262	0.0537893105640656	0.0473679287992419	0.033771808818681	4.11199250175038	0.271209194378602	0.89468301460265	0.971002466923204
ENSMUSG00000015748	Prpf3	70767	pre-mRNA processing factor 3	0.0452555791041424	0.0272708865676879	0.0331242875813502	0.00887336961106375	5.18468703614471	0.271054150955555	0.894781037354199	0.971027863693296
ENSMUSG00000022707	Gbe1	74185	glucan (1,4-alpha-), branching enzyme 1	0.00879591004661028	0.0117763449157361	-0.0195322650094855	-0.0737034503569294	5.47160681460292	0.270955627150735	0.894843314680844	0.971027863693296
ENSMUSG00000017132	Cyth1	19157	cytohesin 1	0.0453004036911126	0.00536149821672445	0.00301870301381108	-0.0289752088475435	6.36042252982729	0.270703784207223	0.89500246272087	0.971056814695585
ENSMUSG00000026170	Cyp27a1	104086	cytochrome P450, family 27, subfamily a, polypeptide 1	0.0122116089949551	-0.0648562716512639	0.0937764561387108	0.118129632911305	2.37389949999374	0.27056463834783	0.895090367144142	0.971056814695585
ENSMUSG00000039099	Wdr93	626359	WD repeat domain 93	0.0803534378455405	0.140714865282501	0.0701967960868636	-0.252058774876501	0.322398935452942	0.27033223986209	0.89523714108848	0.971056814695585
ENSMUSG00000037108	Zcwpw1	381678	zinc finger, CW type with PWWP domain 1	-0.0063887706267767	-0.0100967654786875	0.110697433209391	-0.0106131314472384	3.28847986492564	0.270315544185528	0.895247683402477	0.971056814695585
ENSMUSG00000025423	Pias2	17344	protein inhibitor of activated STAT 2	0.017656881925911	0.0203093269052927	0.0516210631675254	-0.0268692860185999	6.58581861272108	0.270284532985673	0.895267264383319	0.971056814695585
ENSMUSG00000053178	Mterf1b	208595	mitochondrial transcription termination factor 1b	0.202160097827965	0.0248893913473671	-0.00621847849749992	0.0132097938774013	1.31489376151848	0.270226675942019	0.895303793754871	0.971056814695585
ENSMUSG00000027298	Tyro3	22174	TYRO3 protein tyrosine kinase 3	-0.0664269514587767	-0.141411535765424	0.0212406580209905	-0.0562672906087518	4.19303686680735	0.269842334616543	0.895376450871581	0.971056814695585
ENSMUSG00000048701	Ccdc6	76551	coiled-coil domain containing 6	0.0180261819549604	-0.0303465190358261	0.0384703513917219	0.0281110601426373	5.73008886094107	0.269947735438065	0.895479863229768	0.971056814695585
ENSMUSG00000048988	Elfn1	243312	leucine rich repeat and fibronectin type III, extracellular 1	-0.0786477401239013	-0.0490529438244105	-0.0176960231787208	-0.0446687709576942	6.62737696909847	0.269761038741744	0.895486060189457	0.971056814695585
ENSMUSG00000032373	Car12	76459	carbonic anhydrase 12	0.0374483690993399	0.184784135690354	-0.477002827053044	-0.158332088849376	-0.0112938979415283	0.269404123640219	0.895671897500403	0.971060498569134
ENSMUSG00000030754	Copb1	70349	coatomer protein complex, subunit beta 1	0.0129399611568705	0.0415600966926497	0.000275979566216605	-0.00200564675163793	6.18829099618494	0.2696231729174	0.895684633605793	0.971060498569134
ENSMUSG00000024505	Dtwd2	68857	DTW domain containing 2	-0.0584103827859805	-0.0902285225445497	-0.0341216066145646	-0.0937109497454613	2.23608405956641	0.269607033489979	0.895694813462366	0.971060498569134
ENSMUSG00000038495	Otud7b	229603	OTU domain containing 7B	0.0077242781898865	0.0334555657866731	0.0388193346338351	-0.026582420081894	7.8621432644868	0.269314070599493	0.895879553669621	0.971148654471132
ENSMUSG00000040093	Bmf	171543	BCL2 modifying factor	0.00517763519756591	0.0585313571735112	0.148697628574945	0.100237974502309	4.06002763388606	0.268798575817505	0.895971615086144	0.971148654471132
ENSMUSG00000019809	Pex3	56535	peroxisomal biogenesis factor 3	0.0890027292899973	0.0268268629280881	0.0129641692683748	0.00406661022191658	4.63512707708689	0.269134057326844	0.895993026755751	0.971148654471132
ENSMUSG00000030862	Cpxm2	55987	carboxypeptidase X 2 (M14 family)	-0.46131136730423	-0.235875879315507	0.200645298409272	0.117267228234249	-0.123394182305482	0.268879962956553	0.896049960409745	0.971148654471132
ENSMUSG00000032584	Mst1r	19882	macrophage stimulating 1 receptor (c-met-related tyrosine kinase)	-0.159317620362198	-0.158444472397014	-0.0150755990607077	0.0390613857716175	0.768716146537141	0.268862806730511	0.896163951762606	0.971182593959896
ENSMUSG00000020464	Pnpt1	71701	polyribonucleotide nucleotidyltransferase 1	0.0313890666258526	0.00665498891541704	0.026871491232726	0.0607877013297492	4.74565386360068	0.268539109874119	0.896367829893016	0.971182593959896
ENSMUSG00000041012	Cmtm8	70031	CKLF-like MARVEL transmembrane domain containing 8	0.182542881333133	-0.00719584284435138	-0.0698572589001152	-0.0765688802012455	1.44995742210404	0.268517938220344	0.896381161091854	0.971182593959896
ENSMUSG00000048922	Cdca2	108912	cell division cycle associated 2	0.130343825038803	-0.0747881933453388	-0.210405855747007	0.00777790002808487	0.4485870753719	0.268493445298692	0.896396583046096	0.971182593959896
ENSMUSG00000058587	Tmod3	50875	tropomodulin 3	-0.00053013659265695	-0.0658651861848918	0.0482542245220984	0.0316355081856403	4.45098867162563	0.26830869269048	0.896512893255934	0.971182593959896
ENSMUSG00000033998	Kcnk1	16525	potassium channel, subfamily K, member 1	-0.0107926934205601	-0.0349991549159971	0.0499451733291582	-0.0517276482910461	5.1317305132223	0.268308668653338	0.89651290838621	0.971182593959896
ENSMUSG00000036304	Zdhhc23	332175	zinc finger, DHHC domain containing 23	-0.0387591341685419	0.184084295609762	-0.218759988578988	-0.0262277105332401	0.0186576171170364	0.26818742213044	0.896589220202713	0.971182593959896
ENSMUSG00000025289	Prdx4	53381	peroxiredoxin 4	-0.119728253796036	-0.0560845510780843	-0.0489109183229969	0.0183658479763087	2.86056092531073	0.268065893336986	0.896665695025451	0.971182593959896
ENSMUSG00000034429	Zfp707	69020	zinc finger protein 707	-0.00466348159777115	-0.0952496927390635	-0.00754465239558276	-0.00949383114583309	3.57184318375154	0.268015469487872	0.89669742109733	0.971182593959896
ENSMUSG00000027967	Neurog2	11924	neurogenin 2	0.149490030524772	-0.116510712417654	-0.0795259898725673	-0.00439180552176987	1.17107142530316	0.267740583589268	0.896870331468326	0.971295711291677
ENSMUSG00000063972	Nr6a1	14536	nuclear receptor subfamily 6, group A, member 1	0.0587899284127214	0.0527364841997817	-0.055178295206651	0.00054179035394206	4.68572938654261	0.267262923978581	0.897170612595531	0.971546741242763
ENSMUSG00000040818	Dennd6a	211922	DENN/MADD domain containing 6A	0.0299916547349478	0.0511209033301437	-0.0349069302214935	-0.00159444264986518	5.43937302581667	0.266943924809865	0.897371024703215	0.971689592889078
ENSMUSG00000030386	Zfp606	67370	zinc finger protein 606	0.00596372134299634	0.0372593934243872	0.0190197954179213	-0.0342993792633267	5.41262198167455	0.266694541113933	0.89752762969038	0.971784991206513
ENSMUSG00000003581	Rnf215	71673	ring finger protein 215	0.00251803723294952	-0.0599760441418747	-0.0034820340492921	0.0582100867492982	4.24603238217892	0.266113163271339	0.897892473777726	0.972105825613281
ENSMUSG00000067942	Zfp160	224585	zinc finger protein 160	-0.034616371816	0.0269011418635043	-0.064414292292116	0.0358033586252628	4.43995834384193	0.265901775590095	0.89802504588675	0.972175160328865
ENSMUSG00000044167	Foxo1	56458	forkhead box O1	0.0907952825594998	0.0468885038189326	0.000829455180557195	0.0171047741540523	5.03058872450312	0.265629804155773	0.898195546828502	0.972235791970526
ENSMUSG00000027303	Ptpra	19262	protein tyrosine phosphatase, receptor type, A	0.0298668820669535	-0.0149853411888436	0.0138364713497847	-0.0325829807553237	6.69084949245502	0.265450941741339	0.898307636254993	0.972235791970526
ENSMUSG00000017686	Rhot1	59040	ras homolog family member T1	-0.0265110788636208	-0.0377130157746773	0.027659576977491	-0.0258357980635943	8.34527487678175	0.265418543705009	0.898327935979106	0.972235791970526
ENSMUSG00000040022	Rab11fip2	74998	RAB11 family interacting protein 2 (class I)	-0.013673039582534	-0.0253814131453029	0.0145842677154279	-0.0685981260124504	5.59563659607014	0.265375040024038	0.898355192524295	0.972235791970526
ENSMUSG00000031060	Rbm10	236732	RNA binding motif protein 10	0.0240081381675187	0.0215024157351581	0.0306594661303347	-0.00341050750829163	6.1571467031244	0.264883424019084	0.898663073365072	0.97249480194957
ENSMUSG00000034252	Senp6	215351	SUMO/sentrin specific peptidase 6	0.0146515729316323	0.00540085152224555	0.0215459184330713	0.0421667467962748	6.74793303860696	0.264763558497277	0.898738103460768	0.972501810503009
ENSMUSG00000070044	Fam149a	212326	family with sequence similarity 149, member A	-0.0148639230510285	-0.0420549535476898	0.0308595379393655	-0.0426161106818776	7.12612389443905	0.264422841280753	0.898951296292981	0.972658308993382
ENSMUSG00000038425	Poli	26447	polymerase (DNA directed), iota	-0.00910594632838769	-0.039604346581747	0.0386485828388592	-0.0477175284591035	4.0257900034831	0.264274140242175	0.899044304082422	0.972684754249027
ENSMUSG00000022758	P2rx6	18440	purinergic receptor P2X, ligand-gated ion channel, 6	0.163945466977701	-0.0436307142735664	0.0396871906019673	-0.162085986218105	0.640372400441511	0.264145163013147	0.899124956970407	0.972697829602851
ENSMUSG00000006638	Abhd1	57742	abhydrolase domain containing 1	0.292511768791633	-0.0353021234960721	-0.021476469088727	0.0449405243183152	2.52831872518031	0.263293877331608	0.899469166342882	0.972972549527297
ENSMUSG00000038446	Cdc40	71713	cell division cycle 40	-0.0284409148982458	0.02376678161869	0.0567959940151793	0.00568732783382027	4.96603873613119	0.263461919279242	0.899551923491177	0.972972549527297
ENSMUSG00000098905	Zfp953	629016	zinc finger protein 953	0.0309979762029609	-0.0395330320359319	-0.0235451483058864	-0.0947212297873701	3.22183131620769	0.263409504834279	0.899584658085439	0.972972549527297
ENSMUSG00000026781	Acbd5	74159	acyl-Coenzyme A binding domain containing 5	-0.0247687427407261	0.0200524152850613	0.0542255721230157	-0.0195953627207629	6.54497323038997	0.262999238092809	0.899840785967434	0.973175374684304
ENSMUSG00000063108	Zfp26	22688	zinc finger protein 26	0.0640695492383987	0.0186706144569363	-0.0640258512623634	0.0444518984097855	5.83987315788733	0.262625016456594	0.899975177439678	0.973246521356859
ENSMUSG00000024969	Mark2	13728	MAP/microtubule affinity regulating kinase 2	0.0339201436651459	0.0253587184532021	0.00870557220414046	-0.0123085524565685	6.35084913971927	0.26223394002525	0.900318094688656	0.973543142865559
ENSMUSG00000041930	Fam222a	433940	family with sequence similarity 222, member A	-0.0203909015341121	-0.0480372118737667	0.0254154499209894	-0.0206280612491324	5.61407121753041	0.262029948441221	0.900445219931706	0.973606394051157
ENSMUSG00000057842	Zfp595	218314	zinc finger protein 595	0.0491287707856289	0.0195382099382065	0.0154187822730841	0.125511941961679	2.96483649424071	0.261801310173461	0.900587653409466	0.97362018675269
ENSMUSG00000027327	1700037H04Rik	67326	RIKEN cDNA 1700037H04 gene	-0.0620845058397078	-0.0164844827432981	0.0452156701817363	0.0767627313367729	3.4494621824552	0.261789127715334	0.900595241122853	0.97362018675269
ENSMUSG00000016409	Nkap	67050	NFKB activating protein	-0.0369427581965265	-0.0706540081334763	-0.0180628106240818	-0.0353948478323775	4.43980012014951	0.261486849097878	0.900783462707933	0.973716841706264
ENSMUSG00000039145	Camk1d	227541	calcium/calmodulin-dependent protein kinase ID	-0.0125660646157295	-0.0261309750749916	0.0648930270770595	-0.0918518519872537	8.31564724682516	0.261131630266386	0.900821925176442	0.973716841706264
ENSMUSG00000013997	Nit1	27045	nitrilase 1	0.015306032175774	0.0705722202058075	0.00104225123165849	0.0267480046811378	4.7334696276716	0.260928139112961	0.901131107350642	0.973941221727291
ENSMUSG00000028255	Clca1	23844	chloride channel accessory 1	-0.0815091153667916	-0.01836797044233	0.0496112355829022	0.0759097026648648	3.04506082237194	0.260870718220044	0.901166817735262	0.973941221727291
ENSMUSG00000044645	Gm7334	654432	B-cell translocation gene 3 pseudogene	-0.532756712519311	-0.243211409148554	-0.699806918928204	-0.0403666349491935	1.81661226967845	0.259931590934327	0.90128206870251	0.973991576644611
ENSMUSG00000061759	Armt1	73419	acidic residue methyltransferase 1	0.0172856380888297	0.0513269378617767	0.0288473173021677	-0.00272799665378219	4.62651850721557	0.260201220747927	0.901582927297682	0.974242489841935
ENSMUSG00000044150	Bclaf3	382252	Bclaf1 and Thrap3 family member 3	-0.0466124584412554	0.023540947869853	-0.0261696254327789	-0.079633544097389	4.07973968957986	0.259613903090366	0.901947572428309	0.974506668281811
ENSMUSG00000051228	Nyx	236690	nyctalopin	-0.0175850214525894	0.0857676106706875	0.041254888020789	-0.0112668299291196	4.85355808741536	0.259457467569181	0.902044636514425	0.974506668281811
ENSMUSG00000031955	Bcar1	12927	breast cancer anti-estrogen resistance 1	0.0652571059982144	0.00531242050904609	0.0116023626387721	0.0166073015312057	5.45921038008521	0.259311155899261	0.902135395636421	0.974506668281811
ENSMUSG00000032293	Ireb2	64602	iron responsive element binding protein 2	0.0191584342731777	0.0360596201779518	0.0453744016814167	-0.00655601181528317	6.79776606816321	0.258986898161055	0.902336456463428	0.974506668281811
ENSMUSG00000005043	Sgsh	27029	N-sulfoglucosamine sulfohydrolase (sulfamidase)	-0.00947526809969758	0.0369231264432251	0.0779306421532994	0.0247313777683154	3.95259558800122	0.258839742998284	0.902427665482594	0.974506668281811
ENSMUSG00000055184	Fam72a	108900	family with sequence similarity 72, member A	-0.0653655285889695	-0.122317058219503	0.206072563336026	-0.142663087944097	0.437848353455224	0.258736345719932	0.902491738963034	0.974506668281811
ENSMUSG00000044949	Ubtd2	327900	ubiquitin domain containing 2	0.0345300213693666	0.121642127429333	0.0406414688022764	-0.0396233722023595	2.06867104536349	0.258655100229492	0.902542077410551	0.974506668281811
ENSMUSG00000033964	Zbtb41	226470	zinc finger and BTB domain containing 41	0.0914982225069768	0.0420530022897462	-0.0249557994128034	-0.0093967214431086	5.65348775302658	0.258494971750825	0.90257033007073	0.974506668281811
ENSMUSG00000096917	2500002B13Rik	78353	RIKEN cDNA 2500002B13 gene	-0.0450130367128382	0.104514791251423	-0.0669469669173921	0.0981048862553408	2.26192231643552	0.258592923992388	0.902580596110608	0.974506668281811
ENSMUSG00000031782	Coq9	67914	coenzyme Q9	-0.0297170774832088	0.00855829423123534	0.00471859449299317	-0.0641303713723202	4.60059386108378	0.25854975909373	0.902607334712501	0.974506668281811
ENSMUSG00000020778	Ten1	69535	TEN1 telomerase capping complex subunit	-0.0834942405789683	-0.0547368133907505	0.0373144397225557	0.0261224662929275	3.87835369690736	0.258544686063104	0.902610477083728	0.974506668281811
ENSMUSG00000036073	Galt	14430	galactose-1-phosphate uridyl transferase	-0.0338290317657599	-0.0683205821185248	-0.0136563970601172	0.0160315590949537	4.74194534986477	0.258395102211957	0.902703121039169	0.974506668281811
ENSMUSG00000050234	Gja4	14612	gap junction protein, alpha 4	0.271997710183595	-0.0404154376031045	0.017711142470305	0.0416176909520956	0.26412786605519	0.258367138447858	0.902720437606885	0.974506668281811
ENSMUSG00000048486	Fitm2	228859	fat storage-inducing transmembrane protein 2	0.00279418533417919	0.048932627892018	-0.0049881566048286	0.0265340571477982	5.4169464144368	0.258233931372829	0.902802914698653	0.974521545268231
ENSMUSG00000021139	Gm20498	105940408	predicted gene 20498	0.0291890349113811	0.0645856490864214	0.0253279649285566	0.119249401336347	2.69206637610297	0.258071428121061	0.902903505358773	0.974555971012673
ENSMUSG00000047022	Mipol1	73490	mirror-image polydactyly 1	-0.0108835185518707	0.0515197467873061	0.0571918828006807	0.129026452808748	2.00981195690354	0.2579480545545	0.902979855671669	0.974564229500784
ENSMUSG00000030823	9130019O22Rik	78921	RIKEN cDNA 9130019O22 gene	0.0217247458948082	0.00903559793349729	0.0450438409245759	0.096628187079263	2.81776455731394	0.257829097423059	0.903053457476238	0.97456952055975
ENSMUSG00000025862	Stag2	20843	stromal antigen 2	0.010934157240682	-9.01963652961034e-05	0.0369835156167536	-0.0519246959356571	7.81903452223366	0.257583760839961	0.903205205737101	0.974659139554732
ENSMUSG00000020781	Tsen54	76265	tRNA splicing endonuclease subunit 54	0.0493936756020846	-0.0925114562269154	0.087309453451525	0.055403071121933	3.07450274181564	0.257292815490558	0.903385080984429	0.974736327934519
ENSMUSG00000037148	Arhgap10	78514	Rho GTPase activating protein 10	0.0347876230912431	0.0413671511812943	-0.0127132345497237	0.0010428986343063	5.7672600709281	0.257096621868239	0.903506325335874	0.974736327934519
ENSMUSG00000047921	Trappc9	76510	trafficking protein particle complex 9	0.0241035091652784	0.0139729036417549	-0.0395412682220358	-0.0169979357766017	6.86185604257996	0.2570183643877	0.903554675619068	0.974736327934519
ENSMUSG00000032085	Tagln	21345	transgelin	0.116076822605328	0.046190318146288	-0.0425911876234828	0.117626611089116	1.75129382881917	0.256958981008609	0.903591360416643	0.974736327934519
ENSMUSG00000042302	Ehbp1	216565	EH domain binding protein 1	0.0229166042485799	-0.0186850588164634	0.0204574956431274	-0.0345801443555975	6.19438342231688	0.256912145348405	0.903620291038126	0.974736327934519
ENSMUSG00000030207	Fam234b	74525	family with sequence similarity 234, member B	0.0202835370571555	0.0106439758601542	-0.00176457382265949	-0.0535635724738264	6.71133146650783	0.256775122769956	0.903704917033164	0.974753493995777
ENSMUSG00000002617	Zfp40	22700	zinc finger protein 40	-0.0230270425791251	-0.0138933387441968	-0.0829065470328711	-0.0477786185804232	4.31835684360467	0.256363596342102	0.903958956846963	0.974953376555236
ENSMUSG00000095687	Rnaset2a	100037283	ribonuclease T2A	-0.0808462872156696	-0.114368315179637	0.124492234523688	0.043609105417066	4.4491280975776	0.255539215713512	0.904183334034966	0.97508438520377
ENSMUSG00000090210	Itga10	213119	integrin, alpha 10	0.018607495178695	-0.0190446741464826	0.00486534305993067	0.210861093700524	1.39290525247949	0.255784430961665	0.904316172521087	0.97508438520377
ENSMUSG00000035958	Tdp2	56196	tyrosyl-DNA phosphodiesterase 2	-0.00306110310292877	-0.0409253548823077	-0.058262109831179	0.0225561479850599	4.30525255055458	0.255748492778729	0.904338326399952	0.97508438520377
ENSMUSG00000074480	Mex3a	72640	mex3 RNA binding family member A	0.0550037830096336	-0.036120644906245	0.10731086451564	-0.0208886573064538	3.11114290319471	0.255720845578043	0.904355368400254	0.97508438520377
ENSMUSG00000038437	Mllt6	246198	myeloid/lymphoid or mixed-lineage leukemia; translocated to, 6	-0.0311393806517587	0.040614100531301	-0.00162080783148174	0.0270051762158711	9.04324203923437	0.25558593114925	0.904438519069841	0.975099926396471
ENSMUSG00000016526	Dyrk3	226419	dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 3	-0.146510889262709	-0.0587656116043891	0.0445165787560956	-0.0445331812850061	1.85623554733493	0.255404131412583	0.904550534947955	0.975146583233657
ENSMUSG00000037997	Parp11	101187	poly (ADP-ribose) polymerase family, member 11	0.0432544771536452	0.0272321138500715	-0.0133806913585459	-0.038161110355446	4.67199396151683	0.255231852242027	0.904656651621851	0.97517436909042
ENSMUSG00000040717	Il17rd	171463	interleukin 17 receptor D	0.189580458409981	-0.025151286915018	-0.0463910943524827	0.100676522720725	1.83870988489613	0.255139061722783	0.90471379328909	0.97517436909042
ENSMUSG00000053644	Aldh7a1	110695	aldehyde dehydrogenase family 7, member A1	0.0279487792019142	0.0402234463474594	0.0283037395578873	0.00486364644397948	6.38162992219685	0.254900204801295	0.904860841550103	0.975258767529992
ENSMUSG00000049295	Zfp219	69890	zinc finger protein 219	0.00105416769439834	-0.00376575180550841	0.0362737931355996	0.056014714585962	5.632239226535	0.254524099206897	0.905092258646501	0.975392291423468
ENSMUSG00000078886	Gm14430	627914	predicted gene 14430	0.0486518786926174	0.092331750612531	0.0898326754002536	0.166770434570418	4.69694552192249	0.253871024634523	0.905122241949706	0.975392291423468
ENSMUSG00000039068	Zzz3	108946	zinc finger, ZZ domain containing 3	-0.00234683379078412	0.0620413389199634	-0.0040761805121939	-0.0016241184910207	7.15758092762327	0.253988893388971	0.905421303404806	0.975565984071769
ENSMUSG00000031730	Dhodh	56749	dihydroorotate dehydrogenase	-0.0156570900640317	-0.0521592325535516	-0.0306234334412364	-0.0450213502193941	4.3075543180484	0.253875128192727	0.905491205872238	0.975565984071769
ENSMUSG00000045767	B230219D22Rik	78521	RIKEN cDNA B230219D22 gene	0.013432556182749	-0.0320926309831325	0.0380100040203827	0.0213408412704331	7.48758807740251	0.253774591634211	0.905552968251996	0.975565984071769
ENSMUSG00000029684	Wasl	73178	Wiskott-Aldrich syndrome-like (human)	0.0273627522916377	0.0212596856482961	-0.0135747208806326	-0.0541137562503848	6.67189278420161	0.253756743579426	0.905563931644726	0.975565984071769
ENSMUSG00000048029	Eno4	226265	enolase 4	0.0931796517026533	-0.166496471104664	-0.0100370594025069	0.0457398222701695	1.81016887194971	0.253653620517137	0.905627269437553	0.975565984071769
ENSMUSG00000040234	Tm7sf3	67623	transmembrane 7 superfamily member 3	-0.0199200448021701	0.012746809138622	0.0704112807851287	0.0413220651746449	6.27739764806921	0.253284110136741	0.90580685985441	0.975659655292106
ENSMUSG00000076441	Ass1	11898	argininosuccinate synthetase 1	0.0501874792402351	0.0364546695280259	0.0831559316751325	0.0248043242846631	5.53697422233412	0.253108690281031	0.905851777798698	0.975659655292106
ENSMUSG00000044937	Ttc41	103220	tetratricopeptide repeat domain 41	0.084463631669234	0.0169325330963509	-0.176745050847708	-0.00842605171320343	2.35669188930682	0.252851481470311	0.906101431101568	0.975730218251789
ENSMUSG00000024663	Rab3il1	74760	RAB3A interacting protein (rabin3)-like 1	0.0621880543397476	-0.174250529490403	0.0279224627976135	-0.0321060530145	2.26948940929556	0.252817884864104	0.906140143405542	0.975730218251789
ENSMUSG00000063171	Rps4l	66184	ribosomal protein S4-like	-0.0264032256441942	0.0311312654388244	0.0742877549514069	0.10743926010633	4.99911319611182	0.252467026662451	0.906174700787824	0.975730218251789
ENSMUSG00000047712	Ust	338362	uronyl-2-sulfotransferase	-0.0173558265125988	-0.00260378698818048	0.0585857069743193	0.057721288559612	3.81605019521735	0.252732633962169	0.906192416852342	0.975730218251789
ENSMUSG00000090113	Nhlrc4	621239	NHL repeat containing 4	-0.0915341899693089	-0.0871113719615034	0.0501986502235242	-0.359722702302216	-0.422375763919193	0.252581483356494	0.906285078385076	0.9757545749475
ENSMUSG00000046556	Zfp319	79233	zinc finger protein 319	0.0319710659008146	0.0183333497657654	-0.0406800763660195	0.0135179434418195	5.09559387410289	0.252383805717935	0.906406224745918	0.9757545749475
ENSMUSG00000045094	Arhgef37	328967	Rho guanine nucleotide exchange factor (GEF) 37	0.0462605131858888	-0.0248142357723971	0.142890403023181	-0.0274877693527174	2.00656468180564	0.252323754944343	0.906443018175462	0.9757545749475
ENSMUSG00000019848	Popdc3	78977	popeye domain containing 3	-0.083050527812075	-0.0895575998763186	0.0453106433232372	-0.0297657875190607	2.17458198539605	0.252246789598556	0.90649016940879	0.9757545749475
ENSMUSG00000031969	Acad8	66948	acyl-Coenzyme A dehydrogenase family, member 8	0.0459877061027854	0.0123626226416274	-0.0344868986843371	0.00281540619923946	5.34967902932585	0.252041164759073	0.906616108998832	0.975801555733993
ENSMUSG00000026980	Ly75	17076	lymphocyte antigen 75	0.130325887026505	0.0671461131089383	-0.0452982966184936	0.130388080098157	2.28454651521087	0.251854471171758	0.906724597821774	0.975801555733993
ENSMUSG00000064289	Tank	21353	TRAF family member-associated Nf-kappa B activator	0.0402386984031099	-0.0276999395954793	-0.0275370568478156	0.0444152960812921	4.82526698328368	0.251750447194403	0.906794085414243	0.975801555733993
ENSMUSG00000086003	B230206L02Rik	100039440	RIKEN cDNA B230206L02 gene	0.0890765442777532	0.0848110399077735	0.0821922534536303	-0.133139574508416	1.2564668301374	0.251654187804423	0.906852994405947	0.975801555733993
ENSMUSG00000035910	Dcdc2a	195208	doublecortin domain containing 2a	0.0764805028705292	0.0886936733181052	-0.0324973181057698	-0.050899459379223	3.31552576335955	0.251533286425528	0.906926969227518	0.975801555733993
ENSMUSG00000083844	Ube2d-ps	76508	ubiquitin-conjugating enzyme E2D, pseudogene	-0.0715050380774523	-0.0127886107946197	-0.0424892136795442	0.00639087461953948	4.484762905838	0.251501308307735	0.906946532662674	0.975801555733993
ENSMUSG00000013495	Tmem175	72392	transmembrane protein 175	-0.00873822267505239	0.0259752745000706	0.00312130075167465	-0.0792538850296171	4.02632073299584	0.251314598693383	0.907060734302577	0.975850415350853
ENSMUSG00000034842	Art3	109979	ADP-ribosyltransferase 3	-0.162372522547283	-0.191594518411767	-0.12152335430873	-0.168193151638626	-0.275561370032301	0.250986685514729	0.907261209439237	0.975992076826042
ENSMUSG00000044674	Fzd1	14362	frizzled class receptor 1	0.0501097122127817	0.0420127317607173	0.114327841516328	-0.0019594236781566	3.01985094792482	0.250467800620534	0.9075781924539	0.97614182441559
ENSMUSG00000028750	Pla2g2c	18781	phospholipase A2, group IIC	-0.0776695944675504	0.185961149685529	0.0677121090847302	0.00832068385172665	1.35501382650364	0.250230701803717	0.907722933871781	0.97614182441559
ENSMUSG00000022094	Slc39a14	213053	solute carrier family 39 (zinc transporter), member 14	0.0213477834411347	-0.0147380780534772	-0.0480418169588761	-0.00934111352595371	5.15048901481707	0.250164017179542	0.907763631368416	0.97614182441559
ENSMUSG00000021068	Nin	18080	ninein	0.0619697126312502	0.0145052259778528	0.0617930897834453	0.00813875977804203	6.42814439781392	0.249984615193976	0.90782452512672	0.97614182441559
ENSMUSG00000044551	9930012K11Rik	268759	RIKEN cDNA 9930012K11 gene	-0.069106539075305	-0.23749690152227	-0.0088396636467691	0.0240145951343642	0.128721627089983	0.250058006967096	0.90782831889919	0.97614182441559
ENSMUSG00000028519	Dab1	13131	disabled 1	0.00343215713566221	0.0267570419964742	0.035368379082192	-0.0245814318659205	5.86722461032721	0.250037985778555	0.907840534427457	0.97614182441559
